tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1342,2020-11-08 16:19:51.1060,2020-11-08 16:42:14.0190,3185,City Hall,40.7177325,-74.043845,3192,Liberty Light Rail,40.7112423,-74.0557013,42525,Customer,1991,1
1006,2020-11-08 16:20:16.4710,2020-11-08 16:37:02.5060,3210,Pershing Field,40.742677141,-74.051788633,3213,Van Vorst Park,40.71848892,-74.047726625,42186,Subscriber,1984,1
149,2020-11-08 16:20:57.3280,2020-11-08 16:23:26.5850,3185,City Hall,40.7177325,-74.043845,3481,York St,40.71649,-74.04105,42363,Subscriber,1983,1
810,2020-11-08 16:21:15.8120,2020-11-08 16:34:46.4650,3220,5 Corners Library,40.73496102000952,-74.0595030784607,3210,Pershing Field,40.742677141,-74.051788633,39975,Customer,1969,0
775,2020-11-08 16:21:21.1950,2020-11-08 16:34:17.1160,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,40954,Subscriber,1962,2
1124,2020-11-08 16:21:33.3700,2020-11-08 16:40:18.3280,3679,Bergen Ave,40.722103786686034,-74.07145500183105,3275,Columbus Drive,40.71835519823214,-74.03891444206238,45261,Customer,1969,0
303,2020-11-08 16:21:49.6380,2020-11-08 16:26:53.5320,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3187,Warren St,40.7211236,-74.03805095,39283,Subscriber,1991,2
1065,2020-11-08 16:22:25.9380,2020-11-08 16:40:11.0920,3267,Morris Canal,40.7124188237569,-74.03852552175522,3199,Newport Pkwy,40.7287448,-74.0321082,45173,Customer,1969,0
6061,2020-11-08 16:22:33.0370,2020-11-08 18:03:34.2410,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,41696,Customer,1993,2
131,2020-11-08 16:23:39.0760,2020-11-08 16:25:50.2430,3481,York St,40.71649,-74.04105,3185,City Hall,40.7177325,-74.043845,42363,Subscriber,1983,1
1131,2020-11-08 16:24:14.7340,2020-11-08 16:43:06.6310,3483,Montgomery St,40.71942,-74.05099,3202,Newport PATH,40.7272235,-74.0337589,42496,Subscriber,1997,2
5621,2020-11-08 16:24:25.2110,2020-11-08 17:58:06.2400,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958611647166,-74.04311746358871,45231,Customer,1993,2
688,2020-11-08 16:24:57.2730,2020-11-08 16:36:25.8660,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,40168,Customer,1988,1
584,2020-11-08 16:25:04.1090,2020-11-08 16:34:48.2130,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3214,Essex Light Rail,40.7127742,-74.0364857,43572,Subscriber,1969,2
566,2020-11-08 16:25:21.9150,2020-11-08 16:34:48.0340,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3214,Essex Light Rail,40.7127742,-74.0364857,42596,Subscriber,1976,2
309,2020-11-08 16:25:30.4100,2020-11-08 16:30:39.5240,3192,Liberty Light Rail,40.7112423,-74.0557013,3192,Liberty Light Rail,40.7112423,-74.0557013,44415,Customer,1986,2
151,2020-11-08 16:25:58.1700,2020-11-08 16:28:29.2730,3185,City Hall,40.7177325,-74.043845,3481,York St,40.71649,-74.04105,42363,Subscriber,1983,1
240,2020-11-08 16:26:57.5400,2020-11-08 16:30:58.2460,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3279,Dixon Mills,40.721630142638354,-74.04996782541275,42452,Subscriber,1985,1
2799,2020-11-08 16:27:13.8880,2020-11-08 17:13:53.4250,3639,Harborside,40.7192517,-74.034234,3638,Washington St,40.7242941,-74.0354826,42150,Subscriber,1976,2
2227,2020-11-08 16:27:14.1750,2020-11-08 17:04:21.7880,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,42147,Subscriber,1994,1
548,2020-11-08 16:27:24.2270,2020-11-08 16:36:32.5830,3272,Jersey & 3rd,40.72333158646436,-74.04595255851744,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42255,Customer,1991,2
327,2020-11-08 16:27:35.8510,2020-11-08 16:33:02.9130,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.7211236,-74.03805095,43499,Subscriber,1989,1
1223,2020-11-08 16:28:02.0410,2020-11-08 16:48:25.0590,3203,Hamilton Park,40.727595966,-74.044247311,3198,Heights Elevator,40.74871594538023,-74.04044330120087,40176,Subscriber,1976,2
272,2020-11-08 16:28:03.1220,2020-11-08 16:32:35.3760,3203,Hamilton Park,40.727595966,-74.044247311,3209,Brunswick St,40.7241765,-74.0506564,42191,Subscriber,1983,1
755,2020-11-08 16:28:17.1440,2020-11-08 16:40:52.7910,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,44347,Customer,1988,2
2172,2020-11-08 16:28:18.9080,2020-11-08 17:04:30.9790,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,44376,Subscriber,1990,2
291,2020-11-08 16:28:28.6670,2020-11-08 16:33:20.6550,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3187,Warren St,40.7211236,-74.03805095,42308,Subscriber,1990,1
3120,2020-11-08 16:28:30.9160,2020-11-08 17:20:30.9600,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,26443,Customer,1989,1
116,2020-11-08 16:28:41.9040,2020-11-08 16:30:38.3270,3481,York St,40.71649,-74.04105,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42363,Subscriber,1983,1
