tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
2500,2020-05-30 16:01:49.7310,2020-05-30 16:43:30.1390,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42287,Customer,1992,1
763,2020-05-30 16:01:52.7690,2020-05-30 16:14:35.9140,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42310,Customer,1969,0
2423,2020-05-30 16:01:57.3240,2020-05-30 16:42:20.6420,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3639,Harborside,40.7192517,-74.034234,42315,Customer,1986,2
2414,2020-05-30 16:02:02.2870,2020-05-30 16:42:16.6010,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3639,Harborside,40.7192517,-74.034234,42359,Customer,1983,1
1742,2020-05-30 16:02:03.6740,2020-05-30 16:31:06.2430,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,42501,Subscriber,1975,1
707,2020-05-30 16:02:16.7750,2020-05-30 16:14:03.8210,3199,Newport Pkwy,40.7287448,-74.0321082,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,27457,Customer,1969,0
3084,2020-05-30 16:02:22.9310,2020-05-30 16:53:47.0340,3202,Newport PATH,40.7272235,-74.0337589,3638,Washington St,40.7242941,-74.0354826,17401,Customer,1979,1
1419,2020-05-30 16:02:49.9630,2020-05-30 16:26:29.9050,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42601,Customer,1998,2
1413,2020-05-30 16:03:10.3580,2020-05-30 16:26:43.5850,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3199,Newport Pkwy,40.7287448,-74.0321082,42246,Customer,1966,2
5284,2020-05-30 16:03:39.4910,2020-05-30 17:31:43.6540,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,42115,Customer,1989,2
11825,2020-05-30 16:04:06.5580,2020-05-30 19:21:11.6140,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,39415,Customer,1969,0
1908,2020-05-30 16:04:18.4790,2020-05-30 16:36:07.2270,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3268,Lafayette Park,40.71346382669195,-74.06285852193832,41811,Customer,1993,2
6675,2020-05-30 16:04:40.9200,2020-05-30 17:55:56.4070,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42635,Subscriber,1982,1
2067,2020-05-30 16:04:57.8890,2020-05-30 16:39:25.3250,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,42421,Customer,1986,1
2174,2020-05-30 16:05:04.8130,2020-05-30 16:41:19.2670,3185,City Hall,40.7177325,-74.043845,3199,Newport Pkwy,40.7287448,-74.0321082,42550,Customer,1987,2
1857,2020-05-30 16:05:08.5470,2020-05-30 16:36:06.4180,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3268,Lafayette Park,40.71346382669195,-74.06285852193832,42583,Subscriber,1992,2
575,2020-05-30 16:05:28.2110,2020-05-30 16:15:03.3180,3681,Grand St,40.71517767732029,-74.03768330812454,3199,Newport Pkwy,40.7287448,-74.0321082,29072,Customer,1996,1
6537,2020-05-30 16:05:31.7920,2020-05-30 17:54:28.9510,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,42457,Customer,1995,2
2288,2020-05-30 16:05:55.8830,2020-05-30 16:44:04.5670,3203,Hamilton Park,40.727595966,-74.044247311,3187,Warren St,40.7211236,-74.03805095,42485,Customer,1969,0
645,2020-05-30 16:06:02.5660,2020-05-30 16:16:47.5840,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42205,Subscriber,1980,2
2272,2020-05-30 16:06:03.7730,2020-05-30 16:43:56.6600,3203,Hamilton Park,40.727595966,-74.044247311,3187,Warren St,40.7211236,-74.03805095,42553,Subscriber,1994,2
631,2020-05-30 16:06:06.6220,2020-05-30 16:16:37.8680,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42318,Subscriber,1980,2
1349,2020-05-30 16:06:23.3080,2020-05-30 16:28:52.5980,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3192,Liberty Light Rail,40.7112423,-74.0557013,42412,Subscriber,1986,2
1722,2020-05-30 16:06:54.4010,2020-05-30 16:35:37.0140,3269,Brunswick & 6th,40.72601172964625,-74.05038893222809,3192,Liberty Light Rail,40.7112423,-74.0557013,42432,Subscriber,1985,1
434,2020-05-30 16:07:51.7380,2020-05-30 16:15:05.9290,3185,City Hall,40.7177325,-74.043845,3267,Morris Canal,40.7124188237569,-74.03852552175522,42408,Customer,1990,1
2768,2020-05-30 16:07:53.2530,2020-05-30 16:54:02.2080,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42196,Customer,1985,1
3196,2020-05-30 16:08:00.1960,2020-05-30 17:01:16.6820,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42143,Customer,1969,0
3177,2020-05-30 16:08:13.7550,2020-05-30 17:01:11.4880,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42339,Customer,1991,1
3335,2020-05-30 16:08:52.1150,2020-05-30 17:04:27.9340,3214,Essex Light Rail,40.7127742,-74.0364857,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42385,Customer,1969,0
